,证券简称,"一致预测ROE(FY1)
[交易日期] 2017-12-31
[单位] %","一致预测ROE(FY1)
[交易日期] 2018-12-31
[单位] %↓","净资产收益率
[报告期] 2009年报
[单位] %","净资产收益率
[报告期] 2010年报
[单位] %","净资产收益率
[报告期] 2011年报
[单位] %","净资产收益率
[报告期] 2012年报
[单位] %","净资产收益率
[报告期] 2013年报
[单位] %","净资产收益率
[报告期] 2014年报
[单位] %","净资产收益率
[报告期] 2015年报
[单位] %","净资产收益率
[报告期] 2016年报
[单位] %","净资产收益率
[报告期] 2017年报
[单位] %","净资产收益率
[报告期] 2018年报
[单位] %","净资产收益率
[报告期] 2019年报
[单位] %","销售毛利率
[报告期] 2009年报
[单位] %","销售毛利率
[报告期] 2010年报
[单位] %","销售毛利率
[报告期] 2011年报
[单位] %","销售毛利率
[报告期] 2012年报
[单位] %","销售毛利率
[报告期] 2013年报
[单位] %","销售毛利率
[报告期] 2014年报
[单位] %","销售毛利率
[报告期] 2015年报
[单位] %","销售毛利率
[报告期] 2016年报
[单位] %","销售毛利率
[报告期] 2017年报
[单位] %","销售毛利率
[报告期] 2018年报
[单位] %","销售净利率
[报告期] 2009年报
[单位] %","销售净利率
[报告期] 2010年报
[单位] %","销售净利率
[报告期] 2011年报
[单位] %","销售净利率
[报告期] 2012年报
[单位] %","销售净利率
[报告期] 2013年报
[单位] %","销售净利率
[报告期] 2014年报
[单位] %","销售净利率
[报告期] 2015年报
[单位] %","销售净利率
[报告期] 2016年报
[单位] %","销售净利率
[报告期] 2017年报
[单位] %","销售净利率
[报告期] 2018年报
[单位] %","总资产报酬率ROA
[报告期] 2009年报
[单位] %","总资产报酬率ROA
[报告期] 2010年报
[单位] %","总资产报酬率ROA
[报告期] 2011年报
[单位] %","总资产报酬率ROA
[报告期] 2012年报
[单位] %","总资产报酬率ROA
[报告期] 2013年报
[单位] %","总资产报酬率ROA
[报告期] 2014年报
[单位] %","总资产报酬率ROA
[报告期] 2015年报
[单位] %","总资产报酬率ROA
[报告期] 2016年报
[单位] %","总资产报酬率ROA
[报告期] 2017年报
[单位] %","总资产报酬率ROA
[报告期] 2018年报
[单位] %","资产负债率
[报告期] 2009年报
[单位] %","资产负债率
[报告期] 2010年报
[单位] %","资产负债率
[报告期] 2011年报
[单位] %","资产负债率
[报告期] 2012年报
[单位] %","资产负债率
[报告期] 2013年报
[单位] %","资产负债率
[报告期] 2014年报
[单位] %","资产负债率
[报告期] 2015年报
[单位] %","资产负债率
[报告期] 2016年报
[单位] %","资产负债率
[报告期] 2017年报
[单位] %","资产负债率
[报告期] 2018年报
[单位] %","产权比率
[报告期] 2009年报","产权比率
[报告期] 2010年报","产权比率
[报告期] 2011年报","产权比率
[报告期] 2012年报","产权比率
[报告期] 2013年报","产权比率
[报告期] 2014年报","产权比率
[报告期] 2015年报","产权比率
[报告期] 2016年报","产权比率
[报告期] 2017年报","产权比率
[报告期] 2018年报","流动比率
[报告期] 2009年报","流动比率
[报告期] 2010年报","流动比率
[报告期] 2011年报","流动比率
[报告期] 2012年报","流动比率
[报告期] 2013年报","流动比率
[报告期] 2014年报","流动比率
[报告期] 2015年报","流动比率
[报告期] 2016年报","流动比率
[报告期] 2017年报","流动比率
[报告期] 2018年报","营业利润(同比增长率)
[报告期] 2009年报
[单位] %","营业利润(同比增长率)
[报告期] 2010年报
[单位] %","营业利润(同比增长率)
[报告期] 2011年报
[单位] %","营业利润(同比增长率)
[报告期] 2012年报
[单位] %","营业利润(同比增长率)
[报告期] 2013年报
[单位] %","营业利润(同比增长率)
[报告期] 2014年报
[单位] %","营业利润(同比增长率)
[报告期] 2015年报
[单位] %","营业利润(同比增长率)
[报告期] 2016年报
[单位] %","营业利润(同比增长率)
[报告期] 2017年报
[单位] %","营业利润(同比增长率)
[报告期] 2018年报
[单位] %","营业收入(同比增长率)
[报告期] 2009年报
[单位] %","营业收入(同比增长率)
[报告期] 2010年报
[单位] %","营业收入(同比增长率)
[报告期] 2011年报
[单位] %","营业收入(同比增长率)
[报告期] 2012年报
[单位] %","营业收入(同比增长率)
[报告期] 2013年报
[单位] %","营业收入(同比增长率)
[报告期] 2014年报
[单位] %","营业收入(同比增长率)
[报告期] 2015年报
[单位] %","营业收入(同比增长率)
[报告期] 2016年报
[单位] %","营业收入(同比增长率)
[报告期] 2017年报
[单位] %","营业收入(同比增长率)
[报告期] 2018年报
[单位] %","基本每股收益(同比增长率)
[报告期] 2009年报
[单位] %","基本每股收益(同比增长率)
[报告期] 2010年报
[单位] %","基本每股收益(同比增长率)
[报告期] 2011年报
[单位] %","基本每股收益(同比增长率)
[报告期] 2012年报
[单位] %","基本每股收益(同比增长率)
[报告期] 2013年报
[单位] %","基本每股收益(同比增长率)
[报告期] 2014年报
[单位] %","基本每股收益(同比增长率)
[报告期] 2015年报
[单位] %","基本每股收益(同比增长率)
[报告期] 2016年报
[单位] %","基本每股收益(同比增长率)
[报告期] 2017年报
[单位] %","基本每股收益(同比增长率)
[报告期] 2018年报
[单位] %","总资产周转率
[报告期] 2009年报","总资产周转率
[报告期] 2010年报","总资产周转率
[报告期] 2011年报","总资产周转率
[报告期] 2012年报","总资产周转率
[报告期] 2013年报","总资产周转率
[报告期] 2014年报","总资产周转率
[报告期] 2015年报","总资产周转率
[报告期] 2016年报","总资产周转率
[报告期] 2017年报","总资产周转率
[报告期] 2018年报","流动资产周转率
[报告期] 2009年报","流动资产周转率
[报告期] 2010年报","流动资产周转率
[报告期] 2011年报","流动资产周转率
[报告期] 2012年报","流动资产周转率
[报告期] 2013年报","流动资产周转率
[报告期] 2014年报","流动资产周转率
[报告期] 2015年报","流动资产周转率
[报告期] 2016年报","流动资产周转率
[报告期] 2017年报","流动资产周转率
[报告期] 2018年报","应收账款周转率
[报告期] 2009年报
[单位] 次","应收账款周转率
[报告期] 2010年报
[单位] 次","应收账款周转率
[报告期] 2011年报
[单位] 次","应收账款周转率
[报告期] 2012年报
[单位] 次","应收账款周转率
[报告期] 2013年报
[单位] 次","应收账款周转率
[报告期] 2014年报
[单位] 次","应收账款周转率
[报告期] 2015年报
[单位] 次","应收账款周转率
[报告期] 2016年报
[单位] 次","应收账款周转率
[报告期] 2017年报
[单位] 次","应收账款周转率
[报告期] 2018年报
[单位] 次↓","营业收入
[报告期] 2009年报
[报表类型] 合并报表
[单位] 元","营业收入
[报告期] 2010年报
[报表类型] 合并报表
[单位] 元","营业收入
[报告期] 2011年报
[报表类型] 合并报表
[单位] 元","营业收入
[报告期] 2012年报
[报表类型] 合并报表
[单位] 元","营业收入
[报告期] 2013年报
[报表类型] 合并报表
[单位] 元","营业收入
[报告期] 2014年报
[报表类型] 合并报表
[单位] 元","营业收入
[报告期] 2015年报
[报表类型] 合并报表
[单位] 元","营业收入
[报告期] 2016年报
[报表类型] 合并报表
[单位] 元","营业收入
[报告期] 2017年报
[报表类型] 合并报表
[单位] 元","营业收入
[报告期] 2018年报
[报表类型] 合并报表
[单位] 元"
000778.SZ,新兴铸管,5.945,10.725,12.1302,13.5653,13.2224,10.7125,7.4043,5.1405,3.5697,2.5613,5.9044,10.4651,7.1801,11.0322,8.5607,7.8083,5.9295,4.7848,4.211,4.4469,5.247,10.2336,17.0038,4.185,4.1132,3.3458,2.5811,1.7215,0.9168,0.9349,0.8661,2.5987,5.0714,9.0152,8.8205,9.0106,6.5939,5.1243,3.858,3.5836,3.4242,4.67,7.4301,45.2705,54.8247,58.9636,65.1748,66.2497,66.7699,64.0095,62.5549,57.9449,58.1242,0.8272,1.2136,1.4369,1.8715,1.9629,2.0093,1.7785,1.6706,1.3778,1.388,1.5267,1.2771,1.3662,1.0592,1.0734,0.9398,1.0176,0.9231,1.029,1.0583,84.0936,18.8315,33.9156,-26.8264,-48.5913,-50.8909,-35.5368,224.4689,141.8015,98.4465,22.7294,29.6003,39.6537,12.0048,7.1636,-3.6034,-17.7302,4.1207,-21.1655,-2.4331,58.6937,2.1159,8.4587,-13.5828,-20.3059,-56.4507,-28.185,-26.61,130.0497,89.4566,1.5546,1.6806,1.765,1.611,1.3781,1.1631,0.9594,1.0388,0.8343,0.7953,2.3545,2.6425,3.1068,3.1696,2.7674,2.3258,2.0288,2.2367,1.7468,1.5981,5.9627,6.6813,8.594,9.6418,9.1015,8.4919,8.7437,10.6675,7.7262,7.0238,25188193440,37620744901,52527663186,58816324854,63014443991,60793273382,50030639751,52159883505,41266372332,40547120306
000951.SZ,中国重汽,16.446,15.6,16.0068,21.2132,10.0231,1.2454,9.7518,10.1573,6.215,8.8509,17.0535,15.4629,18.7324,8.0445,9.8063,8.1366,7.1495,9.6249,9.5465,9.9512,10.2271,9.7926,8.5747,2.8372,3.0325,2.1642,0.6029,2.3585,2.4137,1.8023,2.5571,3.148,3.014,6.1007,7.4826,5.677,2.8746,5.8161,6.1826,3.8507,4.9204,7.7466,7.2612,80.3055,79.7105,77.1638,69.3209,70.0972,70.553,69.709,73.1982,76.3459,68.8601,4.0776,3.9286,3.379,2.2596,2.3442,2.3959,2.3013,2.7311,3.2276,2.2113,1.199,1.1044,1.2846,1.4349,1.3076,1.3356,1.3583,1.2373,1.2156,1.3266,-3.6441,66.193,-16.1336,-78.6111,201.596,28.1187,-31.3438,50.0073,100.9371,2.1768,6.0835,41.9444,-10.0169,-25.7903,10.8582,11.1866,-18.8646,9.0489,76.8276,8.1605,-9.7345,56.8627,-46.25,-87.2093,727.2727,13.1868,-35.9223,-6.0606,116.129,0.7463,1.4618,1.616,1.3529,1.1881,1.4507,1.4664,1.1468,1.1291,1.5721,1.6401,1.7693,1.922,1.6134,1.4661,1.8009,1.7467,1.3352,1.2796,1.7292,1.7992,7.9755,7.7109,4.7767,3.098,3.1454,2.6474,1.8185,1.7825,2.8234,4.7546,20360573891,28903796411,26058557167,19369538133,21453512363,23865956537,19363657641,21118994688,37310404648,40377879404
000961.SZ,中南建设,6.1275,13.485,22.1179,17.46,18.5546,17.3367,17.0215,11.5894,3.9355,3.0059,4.3764,13.9462,21.4384,21.0707,19.7933,22.3252,28.5021,24.6631,19.8796,15.7988,10.8681,11.8486,16.5344,10.5489,8.9441,8.5561,8.7198,8.2469,4.5688,2.3181,1.1117,1.8536,5.9823,8.3729,5.4226,5.6937,5.0865,4.4921,2.556,1.2574,0.8848,0.8198,1.751,76.7117,78.1472,79.4709,82.8624,84.8865,84.7284,86.267,86.2251,90.5155,91.6869,3.294,3.5761,3.8711,4.8351,5.6166,5.5481,6.2817,6.2596,9.5435,11.0292,1.4132,1.4229,1.3571,1.2443,1.453,1.2878,1.4162,1.5768,1.3998,1.21,25.4056,29.4273,52.0261,21.8161,21.1628,-27.2759,-50.1861,27.6797,-36.8697,274.3875,22.6082,60.9491,34.1739,5.885,39.6675,19.3692,-7.0728,69.5842,-10.1871,33.2681,888.8889,-29.2135,26.9841,10,18.1818,-21.1538,-63.4146,-61.3,39.9655,263.8154,0.5185,0.4192,0.4024,0.302,0.304,0.2744,0.211,0.3027,0.1986,0.1882,0.6215,0.4539,0.4391,0.3305,0.3306,0.2986,0.2305,0.3274,0.2115,0.2052,4.8084,3.1619,3.1904,2.8203,3.1212,3.3631,3.0873,4.9357,3.8344,4.3236,5684234514,9137512545,12302839568,13034564226,18326408443,21792094179,20449655222,34439585805,30552327467,40110125872
000858.SZ,五粮液,16.9063,21.1763,25.2952,27.1519,29.8756,36.6085,23.7112,15.452,14.9255,15.0091,19.2683,22.914,25.2612,62.629,65.6291,63.2224,68.1857,71.0952,70.3911,66.4297,67.6398,68.3423,69.2665,33.5572,32.2427,34.1053,41.0224,36.3899,31.0769,32.2546,31.221,37.7864,41.1429,26.8192,24.515,25.9227,33.4463,25.1677,17.7261,16.7793,16.3291,20.1467,23.708,30.0667,35.9475,36.4689,30.3365,16.1122,13.0919,15.608,22.4667,22.9099,24.3626,0.4299,0.5612,0.574,0.4355,0.1921,0.1506,0.1849,0.2898,0.2972,0.3221,2.1206,2.0771,2.2158,2.7747,5.2455,6.498,5.5973,3.982,3.9629,3.772,96.4508,32.4577,35.8352,60.9153,-17.8206,-30.6201,1.6283,12.9044,46.141,41.1784,40.2224,36.9628,32.5096,34.3827,-9.231,-14.7589,1.9511,13.7261,18.0929,27.8345,79.2453,35.4386,40.0691,61.344,-19.7554,-26.8095,5.8556,9.8341,42.5853,36.3422,0.6016,0.5714,0.5718,0.6134,0.5118,0.4306,0.4017,0.394,0.4011,0.4346,0.9381,0.8166,0.7341,0.745,0.611,0.5168,0.4783,0.4561,0.4532,0.4827,8.0967,6.714,8.7526,10.7454,7.1734,3.4832,2.4439,2.4489,2.544,2.4762,11129220550,15541300511,20350594469,27201045951,24718588618,21011491536,21659287360,24543792661,30186780409,40030189600
600039.SH,四川路桥,10.0717,9.7655,2.9451,10.5692,14.9993,27.2575,9.9151,12.789,12.7393,11.4328,9.359,8.6496,11.5012,7.3064,7.3605,8.1359,8.0719,9.6614,10.0185,9.6558,11.5918,10.7661,10.396,1.7564,3.3341,2.8671,2.9437,2.2514,3.5474,3.4203,3.8236,3.4549,3.0259,1.0951,3.4987,4.4883,6.6523,4.8004,5.0041,4.5925,4.3564,4.0032,3.9157,78.5871,81.6538,81.9018,86.5607,83.6099,84.0811,82.9088,83.2482,80.2776,82.0162,3.6701,4.4507,4.5254,6.4409,5.1013,5.2818,4.851,4.9695,4.0704,4.5606,1.0369,1.0307,0.9346,0.865,1.0054,0.9161,0.9887,1.0022,1.0019,1.0514,67.1804,57.0116,97.2112,30.0227,26.2852,29.0343,-1.3813,6.9273,2.04,13.0159,43.9682,45.4304,46.5656,29.254,1.9822,6.0512,14.5122,-5.3342,9.7527,22.1691,93.9655,263.5556,53.8814,28.1231,-24.0273,-39.645,14.7735,1.8851,-4.3654,-1.9045,0.519,0.6484,0.8267,1.1249,0.6256,0.5407,0.557,0.502,0.4784,0.5014,1.092,1.2598,1.4597,2.1517,1.2176,1.0264,1.0973,1.018,0.9985,1.0506,19.1375,28.2706,27.6276,38.245,29.7134,28.3407,27.3001,17.4585,9.8619,8.5963,3159559997,4580923195,6715659829,24929693330,25426913115,26972743498,30771184177,30108345149,32762821060,40019221370
600376.SH,首开股份,8.5843,9.75,14.3079,13.576,16.6781,12.8897,9.5419,11.5502,11.3784,7.6359,8.2169,10.4438,9.1357,29.2037,39.6599,45.651,32.4445,27.1655,25.8667,31.3989,24.5764,23.7731,25.6174,19.0604,19.6128,24.9158,14.0234,12.0977,10.7646,12.4865,9.848,11.1623,11.0883,5.6445,7.113,6.278,4.7345,3.1891,3.8204,3.9335,3.3498,3.3115,3.3932,70.6946,74.7295,79.3642,80.3162,83.2137,83.4746,82.7028,79.9095,80.5892,81.5835,2.4123,2.9572,3.8459,4.0803,4.9573,5.0513,4.7813,3.9775,4.1518,4.4299,2.1289,1.8909,1.6396,1.7337,1.7414,1.4469,1.7233,1.9777,1.9558,1.646,-17.07,120.7489,17.3765,8.1889,-15.544,59.8337,35.1106,2.0879,28.0373,4.868,-15.5592,43.5368,12.5455,42.7311,6.9956,57.0732,11.1205,28.0222,23.6135,10.9596,34.9177,22.9782,7.3713,-13.834,-46.862,27.8309,21.4723,-35.107,26.135,45.9149,0.1719,0.1798,0.1468,0.1651,0.1438,0.1941,0.1718,0.1627,0.1535,0.1351,0.1959,0.2007,0.162,0.1817,0.1581,0.2133,0.1862,0.1748,0.1676,0.1521,59.0359,83.9859,156.9322,193.2758,33.5394,40.2652,70.6926,100.8081,102.3563,127.0147,5194088186,7765492447,9042481280,12675546402,13501339699,20850502944,23617882560,29883264630,36677641851,39736005664
600089.SH,特变电工,9.5443,7.6167,25.0891,17.1701,9.9745,7.3979,9.4004,9.6554,9.3339,9.9357,8.3487,6.5958,5.9741,22.8207,20.7126,18.8374,16.4565,15.8352,16.6203,17.5764,17.5546,20.5904,18.6878,10.7533,9.3957,6.8238,4.6152,4.7439,5.0455,5.4361,6.296,6.9762,6.4682,11.3833,9.3054,5.7613,3.7365,4.4935,5.2434,5.0367,5.0665,4.6679,4.2918,57.7793,46.4089,58.1903,64.5705,68.5127,64.5475,64.8887,63.4413,59.3054,57.8996,1.3685,0.866,1.3918,1.8225,2.1759,1.8207,1.8481,1.7353,1.4573,1.3753,1.3278,1.6246,1.4517,1.3277,1.136,1.2305,1.2295,1.1941,1.3156,1.3256,48.2199,-2.3195,-32.2053,-19.0346,85.9503,39.075,6.3206,14.3295,15.184,-12.2787,17.8456,20.4151,2.327,11.7608,43.6628,23.5605,3.766,6.8526,-4.8581,3.4501,0.6866,1.0935,-45.7548,-20.2187,35.4475,3.9683,10.9924,16.6609,-9.86,-19.8005,0.8634,0.8326,0.6324,0.5346,0.6268,0.653,0.5751,0.5481,0.4776,0.4447,1.3979,1.3861,1.0401,0.9295,1.1421,1.1434,0.9459,0.9239,0.8447,0.8077,6.872,6.7005,5.3986,4.7948,4.8505,4.0202,3.2969,3.3621,2.8128,2.7414,14754293043,17770288411,18164744134,20325141936,29174688011,36074756310,37451962164,40117492192,38281201718,39655527760
000960.SZ,锡业股份,9.1271,8.7982,5.363,10.1727,14.2871,0.668,-22.0088,0.4881,-26.6242,1.7464,7.4998,7.6934,6.9747,11.6858,13.337,15.8204,9.0921,0.0901,5.9733,3.2305,6.6682,9.6,8.3855,1.8481,3.9696,5.5007,0.2478,-6.1062,0.1432,-5.7161,0.7298,2.6158,2.8501,4.5615,6.3658,8.1029,2.6169,-3.7721,3.7578,-2.7464,3.6975,5.5466,6.1775,65.2889,59.0758,68.3981,78.013,68.7154,68.4656,68.4501,68.4747,59.961,58.6543,1.8809,1.4435,2.1644,3.5481,2.1965,2.1711,2.1696,2.1721,1.4976,1.4186,1.0347,1.0918,0.9281,0.836,0.7615,0.8106,0.5912,0.5698,0.6896,0.8072,9.2469,87.0277,95.1444,-49.8712,-257.2816,169.4986,-154.2369,303.2234,55.8113,1.2308,-22.0016,29.5067,38.8669,26.8224,34.8921,19.1932,11.9101,7.3406,2.7732,15.1486,420.1511,121.937,69.2559,-95.0883,-3453.5433,102.348,-4557.6667,106.9169,396.4324,15.0044,0.9976,0.9834,0.9177,0.8113,0.9497,1.1536,1.2363,1.1887,1.1604,1.216,2.3152,2.1403,1.8014,1.4903,1.8707,2.5766,3.3572,3.8194,3.4757,3.58,12.4661,12.7485,13.2102,12.3582,17.2608,20.8661,19.3839,19.9299,19.6288,23.6392,7154935204,9266955300,12841605025,16268432099,21921769773,26133649861,31079198293,33429059137,34410168632,39601073385
601985.SH,中国核电,11.15,10.95,17.6961,17.607,15.447,13.0777,12.8587,11.6113,12.5919,11.4694,10.6908,10.5387,9.5614,40.9204,42.0181,39.8358,39.0788,34.4851,38.3526,43.3228,39.8952,38.5818,40.9819,27.6225,30.9854,28.7362,26.258,28.8709,27.9524,27.5449,27.5259,24.3302,22.0066,6.9153,4.8382,3.9816,4.8944,4.6744,4.0393,4.8955,4.7843,4.6007,4.8318,78.8405,78.6574,81.8558,79.3339,78.6872,79.0671,75.1788,74.5695,74.3969,74.1652,3.726,3.6855,4.5114,3.8388,3.692,3.7772,3.0288,2.9323,2.9058,2.8708,0.3507,0.3957,0.5744,0.6995,0.7556,0.969,0.9419,0.7539,0.8591,0.8686,-4.0786,11.5837,-1.2328,12.7359,-12.2645,19.1165,66.0761,3.8619,8.4433,22.3599,0.6223,7.0023,8.7615,13.4969,1.8574,4.0131,39.8874,14.1399,12.1273,16.6043,,,,-10.8014,-8.2031,-3.8298,23.0088,3.5971,0.3472,5.1903,0.1414,0.1268,0.1124,0.1089,0.0969,0.0884,0.1063,0.108,0.1129,0.1238,1.1812,1.1131,0.9311,0.972,0.9487,0.8753,0.9097,0.8999,1.0286,1.1536,8.8964,12.0819,12.0834,13.9835,11.3944,9.0329,10.4827,9.5129,9.6281,9.8448,13418390234,14343903453,15616592970,17750431902,18080929984,18800743681,26202031122,30008741671,33589908934,39305402287
600981.SH,汇鸿集团,,,9.5012,8.3835,7.108,3.8553,3.6782,1.8176,18.0178,8.5106,9.5431,18.8976,6.3245,5.6196,4.9902,4.307,4.9074,4.2278,3.6243,4.5453,4.9064,4.8597,4.6978,1.8752,1.5319,0.9888,0.5664,0.4412,0.2198,2.5295,2.6472,2.3677,3.4179,6.1544,5.1665,4.4296,2.4691,1.5959,1.8512,10.1044,4.8913,5.5007,8.1306,62.5239,60.7607,69.7477,73.9152,76.3641,78.8019,72.5946,70.2265,72.5173,76.0052,1.6684,1.5485,2.3055,2.8337,3.2309,3.7174,2.6489,2.3587,2.6387,3.1676,1.2316,1.2585,1.1799,1.1614,1.133,1.1328,1.0858,1.1553,1.1142,0.9704,1.9009,-11.4289,-3.8721,-18.5933,0.6674,13.1627,-56.6469,-89.6796,1060.9034,-576.816,-7.2021,13.2771,35.2517,-8.5906,24.9424,8.2216,-1.889,-18.3443,2.8124,5.9155,56.7,-5.4882,-14.7198,-47.1892,-3.2984,-48.5271,1195.1807,-30.2326,10,63.6364,2.1668,2.1575,2.5617,1.946,2.1206,1.9941,2.1447,1.0209,1.1899,1.3426,2.9283,2.8718,3.2963,2.3791,2.5037,2.2753,3.0211,1.5323,1.8214,2.0471,13.5649,13.28,12.35,8.7754,8.6081,7.7811,11.5308,5.8805,8.0576,10.3917,4877515784,5522168689,7469736480,6821588758,8565619371,9232034008,39140100336,31983215683,36799957718,38983380463
600502.SH,安徽建工,16.138,12.47,7.3892,27.62,25.519,20.7712,13.9605,13.917,11.6905,9.7152,13.6713,9.5181,6.787,11.8362,14.1432,15.5785,14.2905,12.8328,10.7115,8.1592,8.1161,9.5885,10.1337,2.2455,5.6213,4.922,4.1402,3.1275,2.8774,2.936,2.7676,2.2215,2.1253,4.1832,10.4802,9.7759,8.4062,6.553,6.0613,4.8231,4.5571,4.601,3.0098,75.5559,75.4296,73.0283,78.5672,79.0679,83.5788,78.774,75.4612,86.0829,84.3016,3.091,3.0699,2.7076,3.6657,3.7774,5.0897,3.7112,3.0752,6.1854,5.3701,0.9581,1.0509,1.1636,1.0793,1.0692,1.1914,1.2743,1.2675,1.1624,1.1158,0.831,209.977,57.5837,10.2085,-19.1235,22.691,-19.4099,20.0602,51.691,1.0615,11.011,85.5308,38.8627,22.3006,5.2704,23.5687,8.8935,27.3141,4.2861,9.6581,80.1802,355,-17.5824,2.6667,-48.0519,15,8.6957,-32,76.4706,-23.3333,0.7234,1.0889,1.0028,0.8755,0.7446,0.7435,0.6797,0.7263,0.8706,0.5548,1.1201,1.6599,1.3762,1.1349,0.9742,0.965,0.8395,0.8884,1.0909,0.7108,3.5223,7.5708,4.5656,3.0038,2.3892,2.5975,2.429,2.4468,3.2529,2.2383,2043401648,3833482831,5312933833,6490194471,6812234363,8409431526,9150122275,11477427227,35457095131,38827993913
600546.SH,山煤国际,15.326,11.6683,38.9572,26.1809,17.7778,8.8581,3.0533,-24.3568,-47.9647,7.9293,8.5265,4.2241,16.8314,10.69,8.862,7.1374,5.6608,4.9116,4.7436,5.233,6.6574,12.8255,17.6548,4.5601,3.4998,2.3989,1.5723,0.8728,-2.5213,-5.7632,1.3449,2.708,3.8121,16.3976,12.3474,10.8152,7.8236,4.3442,-0.1803,-0.9587,5.4709,7.3468,8.0929,75.7812,78.1432,68.1904,76.1872,76.5025,80.6166,86.5428,83.4187,80.5696,79.3734,3.129,3.5752,2.1437,3.1994,3.2558,4.159,6.4309,5.0309,4.1466,3.8481,1.1635,1.197,1.3433,0.9074,0.8673,0.7551,0.7148,0.6714,0.8191,0.7038,29.6583,52.696,33.1913,2.6262,-35.703,-100.7228,-2415.7369,274.2566,183.9203,102.7903,-1.9329,84.2336,79.6435,36.8565,-14.7481,-22.2875,-37.727,23.8152,-17.3984,-7.6146,8233.3333,1,43.5644,-46.8966,-84.4156,-825,-37.931,113.3333,18.75,-42.1053,2.5407,2.1186,2.4735,2.3823,1.7766,1.3445,0.7994,1.0203,0.8854,0.7862,3.9462,3.1847,3.4679,3.6434,3.0989,2.4953,1.5052,2.0318,1.879,1.7251,13.1519,12.8162,15.444,11.4872,7.7781,7.1745,5.2051,6.6787,6.2911,7.5817,21006278701,38644175361,69760574946,95407588566,81328562626,63237670589,39594894256,49159759541,40937016037,38142770167
600180.SH,瑞茂通,13.325,13.77,-0.116,0.5537,-2.1003,54.2014,31.5058,25.7406,13.6037,12.1316,14.5107,8.6935,6.9623,,,,13.8825,14.6405,14.3546,14.5649,9.2308,7.3403,7.7662,,,,7.239,7.2831,6.0386,4.5548,2.4844,1.9096,1.251,-0.0712,0.5429,-2.0299,44.4288,13.4514,10.0864,8.1482,7.6969,8.1641,5.6474,0.1725,3.6628,3.0299,38.5351,73.6584,72.9821,63.9718,71.7307,75.2642,72.2722,0.0017,0.038,0.0312,0.6269,2.7963,2.7012,1.7756,2.5374,3.0427,2.6065,,1.1,0.445,2.5815,1.2076,1.3962,1.407,2.0564,1.579,1.3284,99.976,-2009.853,40.9286,19.5158,14.0794,-32.0272,93.5759,28.3082,80.8286,-25.5484,,,,59.5729,22.6577,28.3963,12.5483,126.985,76.5331,1.5899,-100.5556,500,-450,3985.7143,-0.6801,6.2188,-21.4323,15.835,34.5778,-33.4471,,,,4.8064,1.4948,1.1364,0.9609,1.5241,1.996,1.8225,,,,5.2292,1.6403,1.293,1.0809,1.6734,2.1462,1.9843,,,,,6.8484,8.4107,11.0321,9.7703,9.8354,8.9248,,,,5281242580,6490705970,8339485768,9405038177,21233545276,37497475139,38095793350
600018.SH,上港集团,13.7164,13.52,12.1353,16.0576,11.707,10.6792,10.7744,12.9649,11.4958,11.5332,17.7196,14.1711,11.5,42.1392,46.3246,44.9863,31.5165,33.1351,36.1752,32.6115,29.4891,31.8985,31.0636,29.5581,35.2317,27.0499,20.7426,22.46,27.4462,26.8761,26.0092,35.2642,30.4561,9.6534,12.9777,10.7714,9.4593,9.9658,11.8941,11.2251,10.0233,12.991,11.1002,39.7507,37.0797,38.3315,38.4765,36.974,36.1182,31.8433,41.5691,45.4409,42.9577,0.6598,0.5893,0.6216,0.6254,0.5866,0.5654,0.4672,0.7114,0.8329,0.7531,1.2767,1.1559,1.1293,1.1695,0.9067,0.8534,1.0259,0.7,1.3199,1.5104,-22.043,36.8612,12.2317,-13.6026,7.0442,16.209,-13.0113,-9.5952,33.5204,-1.9408,-8.2369,16.9695,14.0977,31.4563,-0.7461,2.3339,2.3488,6.2579,17.1489,3.3995,-18.6279,44.1094,-17.4351,2.4871,5.7692,28.7446,-4.0686,4.9422,66.2659,-10.9281,0.2621,0.2904,0.2872,0.3305,0.318,0.3127,0.3036,0.2889,0.2824,0.2638,0.8098,0.848,1.069,1.5461,1.4825,1.5713,1.5993,1.4552,0.9844,0.7679,6.6817,7.7252,8.1656,10.5802,11.3979,11.501,10.8313,10.4727,12.3222,12.6736,16545344664,19105452615,21778857219,28381021293,28162298533,28778703526,29510831899,31359178524,37423946227,38042544621
